Zeroes,Ones,Twos,Threes,Fours,Fives,Sixes,Sevens,Eights,Nines
0.510714286,0.492857143,0.308333333,0.36,0.245,0.283333333,0.584615385,0.371428571,0.416666667,0.425
0.45,0.5,0.255263158,0.25,0.273333333,0.285714286,0.25,0.377777778,0.45,0.303571429
0.457692308,0.508333333,0.334375,0.253333333,0.289285714,0.321875,0.525,0.372727273,0.4,0.491666667
0.471875,0.55,0.323684211,0.2925,0.226470588,0.5,0.535714286,0.369230769,0.55,0.289285714
0.34375,0.591666667,0.334210526,0.263333333,0.2375,0.339473684,0.295833333,0.309375,0.384375,0.49
0.429411765,0.475,0.322222222,0.266666667,0.385294118,0.266666667,0.360714286,0.2875,0.446666667,0.240625
0.2825,0.5125,0.29375,0.316666667,0.307142857,0.394444444,0.333333333,0.311538462,0.391666667,0.314285714
0.307142857,0.633333333,0.3425,0.555,0.295833333,0.285294118,0.303571429,0.3375,0.4,0.3125
0.420588235,0.76,0.411764706,0.441666667,0.309090909,0.317857143,0.3875,0.216666667,0.34375,0.283333333
0.332352941,0.82,0.169172932,0.302777778,0.35,0.233333333,0.375,0.413333333,0.40625,0.3875
0.371052632,0.380769231,0.258333333,0.352941176,0.24,0.346153846,0.45,0.375,0.323333333,0.402631579
0.503125,0.6,0.203846154,0.379166667,0.458333333,0.305921053,0.273684211,0.385714286,0.465,0.323076923
0.394736842,0.3875,0.44,0.325,0.282142857,0.361538462,0.516666667,0.345833333,0.440625,0.275
0.438888889,0.635714286,0.369444444,0.515,0.286842105,0.203571429,0.329166667,0.2,0.357142857,0.3125
0.276315789,0.571428571,0.397222222,0.3075,0.259375,0.283333333,0.391666667,0.30625,0.525,0.42
0.4,0.5,0.289473684,0.353333333,0.47,0.244736842,0.367857143,0.3125,0.371428571,0.29375
0.426666667,0.62,0.305,0.3,0.358333333,0.246875,0.415,0.333333333,0.314285714,0.454166667
0.555555556,0.338888889,0.439473684,0.276666667,0.221875,0.26875,0.328125,0.229166667,0.535,0.265384615
0.411764706,0.866666667,0.346153846,0.4875,0.297222222,0.369444444,0.540625,0.340909091,0.653125,0.333333333
0.436842105,0.39375,0.3875,0.3325,0.321052632,0.275,0.407142857,0.271428571,0.4,0.55
0.38,0.31,0.378947368,0.317647059,0.284210526,0.517857143,0.375,0.286666667,0.368181818,0.304166667
0.471052632,0.45,0.335,0.30625,0.208333333,0.359375,0.333333333,0.354166667,0.476470588,0.3575
0.514705882,0.475,0.303333333,0.356666667,0.275,0.375,0.37,0.341666667,0.404166667,0.303571429
0.321052632,0.4,0.3125,0.4375,0.434615385,0.369444444,0.325,0.42,0.486363636,0.42
0.32,0.471428571,0.314705882,0.282142857,0.275,0.3,0.408333333,0.280555556,0.41,0.406666667
0.375,0.45625,0.421875,0.369444444,0.211764706,0.404166667,0.51875,0.290909091,0.346428571,0.258333333
0.515789474,0.2375,0.335294118,0.385,0.353571429,0.275,0.397368421,0.253571429,0.507142857,0.403571429
0.36,0.31,0.323529412,0.325077399,0.246428571,0.3125,0.386666667,0.4,0.385714286,0.43
0.302777778,0.245454545,0.315625,0.37,0.242857143,0.442857143,0.363157895,0.278571429,0.61875,0.259375
0.403571429,0.375,0.261538462,0.396875,0.420833333,0.272222222,0.29375,0.257894737,0.405,0.5
0.365,0.3875,0.365789474,0.336842105,0.307894737,0.331578947,0.395454545,0.246428571,0.421428571,0.39
0.373684211,0.391666667,0.322222222,0.323684211,0.244444444,0.272222222,0.292307692,0.3,0.326315789,0.325
0.39375,0.8625,0.316666667,0.383333333,0.285714286,0.194444444,0.325,0.372727273,0.335,0.358333333
0.45,0.24,0.315789474,0.43,0.213450292,0.320588235,0.36,0.329166667,0.53125,0.4
0.490625,0.39375,0.284375,0.31,0.2475,0.197368421,0.359090909,0.325,0.328947368,0.335
0.361111111,0.775,0.476470588,0.341666667,0.388888889,0.280555556,0.335714286,0.282142857,0.417857143,0.414285714
0.6625,0.266666667,0.422222222,0.336842105,0.234375,0.345,0.455,0.265625,0.327777778,0.431818182
0.383333333,0.35625,0.309375,0.384375,0.265789474,0.3125,0.357142857,0.252777778,0.316666667,0.39
0.39375,0.51,0.255263158,0.414705882,0.36875,0.328125,0.358333333,0.295833333,0.319444444,0.422727273
0.460526316,0.53125,0.271875,0.45,0.380769231,0.253125,0.395833333,0.402941176,0.432142857,0.4
0.444736842,0.6,0.325,0.273333333,0.244444444,0.26875,0.322222222,0.284375,0.470833333,0.45
0.404166667,0.425,0.314285714,0.388235294,0.3425,0.203333333,0.339285714,0.260714286,0.461538462,0.353571429
0.327777778,0.4,0.20625,0.2625,0.255,0.2875,0.383333333,0.4,0.305,0.370833333
0.390625,1,0.272222222,0.332352941,0.35,0.375,0.372222222,0.27,0.35,0.367857143
0.319444444,0.5,0.360714286,0.469230769,0.367647059,0.442307692,0.55,0.292857143,0.321875,0.4125
0.330555556,0.55,0.265,0.435714286,0.363888889,0.35,0.320833333,0.272222222,0.414285714,0.325
0.331578947,0.7125,0.536363636,0.380769231,0.363888889,0.426470588,0.40625,0.275,0.335,0.288888889
0.317857143,0.26875,0.2975,0.367857143,0.295833333,0.27,0.4,0.49375,0.358333333,0.39
0.530555556,0.433333333,0.297058824,0.339285714,0.325,0.290909091,0.407142857,0.313492063,0.547058824,0.39
0.361111111,0.614285714,0.327777778,0.408333333,0.316666667,0.388888889,0.520833333,0.317857143,0.45,0.394444444
0.3525,0.441666667,0.22,0.4,0.326666667,0.309375,0.330555556,0.316666667,0.444444444,0.353571429
0.455555556,0.466666667,0.433333333,0.3,0.388888889,0.329411765,0.354166667,0.278571429,0.492105263,0.470833333
0.45,0.203125,0.265625,0.34,0.32,0.384615385,0.44375,0.256666667,0.428125,0.405
0.375,0.7625,0.341666667,0.616666667,0.33125,0.396428571,0.3125,0.272222222,0.433333333,0.385
0.409375,0.6,0.293333333,0.229166667,0.35,0.305,0.263636364,0.375,0.408333333,0.39
0.525,0.7125,0.29,0.291666667,0.441666667,0.321428571,0.332142857,0.397222222,0.365,0.329166667
0.435714286,0.625,0.354166667,0.3625,0.296875,0.345,0.345833333,0.267647059,0.471428571,0.396875
0.384210526,0.5,0.353846154,0.45,0.2875,0.328125,0.304709141,0.389285714,0.6,0.4
0.43125,0.475,0.302777778,0.465384615,0.372222222,0.315789474,0.341666667,0.305,0.409090909,0.3
0.364285714,0.64,0.341176471,0.385294118,0.366666667,0.288888889,0.310714286,0.307894737,0.422222222,0.34375
0.4,0.5625,0.291176471,0.225,0.35,0.302777778,0.283333333,0.335,0.3875,0.265
0.497222222,0.725,0.352631579,0.415625,0.357142857,0.313157895,0.311764706,0.311111111,0.5025,0.4375
0.407142857,0.5875,0.3,0.384375,0.35,0.328125,0.368181818,0.486666667,0.35,0.425
0.391666667,0.466666667,0.25,0.44,0.34375,0.423684211,0.357142857,0.27,0.219135802,0.345833333
0.347368421,0.775,0.338235294,0.438235294,0.45,0.208333333,0.355,0.275,0.4,0.44
0.386111111,0.47,0.389285714,0.39375,0.4,0.2625,0.410714286,0.342857143,0.491666667,0.440625
0.323684211,0.48125,0.457692308,0.452941176,0.325,0.484615385,0.316666667,0.2075,0.376315789,0.296428571
0.3525,0.6875,0.325,0.405555556,0.440625,0.295833333,0.3,0.365,0.355,0.396666667
0.54,0.416666667,0.436090226,0.366666667,0.367647059,0.366666667,0.43,0.233333333,0.358333333,0.365
0.413888889,0.45625,0.35,0.376923077,0.2875,0.2625,0.275,0.263888889,0.45,0.495
0.343137255,0.533333333,0.271052632,0.382142857,0.323529412,0.266666667,0.317857143,0.2625,0.425,0.405555556
0.497222222,0.55,0.3225,0.35,0.3,0.246666667,0.325,0.25,0.308333333,0.4375
0.461111111,0.39,0.414285714,0.4,0.4575,0.396666667,0.395833333,0.35,0.38,0.365
0.5125,0.45,0.3225,0.338888889,0.35,0.505555556,0.296875,0.364285714,0.5,0.409090909
0.394736842,0.433333333,0.319444444,0.3,0.39,0.2625,0.357142857,0.33,0.491666667,0.280555556
0.3475,0.46,0.373333333,0.4,0.260714286,0.203571429,0.47,0.378571429,0.457142857,0.308333333
0.407142857,0.65,0.355555556,0.41875,0.382142857,0.2625,0.427777778,0.329166667,0.233333333,0.340625
0.41875,0.265,0.308333333,0.314285714,0.384210526,0.416666667,0.2275,0.3,0.446875,0.365
0.325,0.325,0.320833333,0.266666667,0.2825,0.466666667,0.5,0.263888889,0.41,0.2825
0.371428571,0.435714286,0.413636364,0.316666667,0.234375,0.303571429,0.31875,0.270588235,0.453571429,0.41
0.390625,0.8125,0.35,0.367647059,0.223333333,0.277777778,0.307692308,0.332142857,0.44,0.32
0.328125,0.725,0.305,0.321875,0.354166667,0.285714286,0.295833333,0.194444444,0.421428571,0.366666667
0.509375,0.26875,0.385714286,0.416666667,0.353333333,0.35,0.323076923,0.346153846,0.486111111,0.353571429
0.386111111,0.47,0.316666667,0.453333333,0.407142857,0.31875,0.428125,0.291666667,0.30625,0.314285714
0.39,0.558333333,0.44,0.360714286,0.310714286,0.28125,0.3,0.267857143,0.421428571,0.4
0.366666667,0.675,0.33,0.303333333,0.289473684,0.346153846,0.260714286,0.408333333,0.469444444,0.302941176
0.446428571,0.305555556,0.422222222,0.3,0.269444444,0.345833333,0.4,0.326470588,0.427777778,0.383333333
0.35625,0.525,0.36875,0.3625,0.373529412,0.283333333,0.369444444,0.3,0.478125,0.336842105
0.375,0.8125,0.425,0.384375,0.2875,0.3,0.404166667,0.357142857,0.396875,0.380555556
0.375,0.325,0.240625,0.366666667,0.4,0.333333333,0.192982456,0.277272727,0.346153846,0.363888889
0.477777778,0.366666667,0.263888889,0.314705882,0.322222222,0.364705882,0.425,0.230769231,0.425,0.335
0.430555556,0.701754386,0.434375,0.236666667,0.4375,0.282142857,0.278571429,0.313888889,0.4375,0.328571429
0.503333333,0.33125,0.481578947,0.303125,0.218421053,0.283333333,0.29,0.303846154,0.384615385,0.375
0.469444444,0.4875,0.35,0.255555556,0.384210526,0.46,0.353125,0.433333333,0.596153846,0.425
0.494444444,0.55,0.421428571,0.285,0.358333333,0.3,0.49375,0.316666667,0.338461538,0.409375
0.34375,0.35,0.466666667,0.24375,0.270833333,0.4125,0.255555556,0.3175,0.565625,0.41
0.305882353,0.331818182,0.413333333,0.457692308,0.434615385,0.416666667,0.342857143,0.215,0.446428571,0.389285714
0.396875,0.508333333,0.4375,0.439285714,0.265,0.394444444,0.360714286,0.328125,0.441666667,0.341666667
0.541666667,0.39375,0.421875,0.296428571,0.358333333,0.24375,0.309375,0.397058824,0.53125,0.32
0.460714286,0.345,0.413157895,0.45,0.425,0.414285714,0.302777778,0.390909091,0.455555556,0.428571429
0.303571429,0.228125,0.422222222,0.378947368,0.383333333,0.330555556,0.475,0.332142857,0.429411765,0.433333333
0.36,0.475,0.422222222,0.341666667,0.30625,0.297222222,0.328125,0.373076923,0.420833333,0.409375
0.397058824,0.275,0.308823529,0.426315789,0.3425,0.302631579,0.317857143,0.28125,0.554166667,0.3
0.525,0.211538462,0.277777778,0.489285714,0.41,0.35,0.425,0.303571429,0.430769231,0.35
0.325,0.33125,0.35,0.541666667,0.308333333,0.404166667,0.425,0.315625,0.426923077,0.455
0.421052632,0.383333333,0.42,0.483333333,0.407142857,0.290625,0.339285714,0.377272727,0.425,0.267857143
0.38,0.28,0.415625,0.546428571,0.353125,0.325,0.420833333,0.36,0.5,0.415
0.436842105,0.275,0.333333333,0.509375,0.459375,0.334375,0.353571429,0.2,0.575,0.363157895
0.388888889,0.305,0.308270677,0.471875,0.353125,0.294444444,0.325,0.345833333,0.446875,0.317857143
0.317647059,0.2625,0.244736842,0.430769231,0.296428571,0.32,0.354166667,0.358333333,0.503571429,0.375
0.425,0.239285714,0.368421053,0.434615385,0.260714286,0.305555556,0.5,0.31875,0.467857143,0.364285714
0.382142857,0.3,0.555263158,0.4875,0.371428571,0.438461538,0.34375,0.23,0.317857143,0.335
0.379084967,0.54375,0.369444444,0.19,0.292105263,0.28,0.389285714,0.2375,0.554545455,0.35
0.4425,0.458333333,0.323684211,0.390625,0.278125,0.312865497,0.427777778,0.271428571,0.466666667,0.35
0.504166667,0.525,0.364285714,0.425,0.37,0.472222222,0.4,0.236111111,0.529166667,0.333333333
0.421052632,0.316666667,0.340909091,0.344117647,0.325,0.257692308,0.373333333,0.307142857,0.378125,0.330769231
0.564285714,0.275,0.2625,0.465625,0.361538462,0.330769231,0.405555556,0.26875,0.488461538,0.288461538
0.605555556,0.333333333,0.479411765,0.469230769,0.329166667,0.284829721,0.464285714,0.2225,0.305555556,0.327272727
0.555,0.33125,0.522222222,0.446666667,0.315,0.313157895,0.365625,0.23125,0.565,0.425
0.565625,0.327777778,0.4675,0.303125,0.3125,0.328125,0.4625,0.165,0.255882353,0.4
0.55625,0.345,0.296875,0.2625,0.354166667,0.390625,0.416666667,0.271428571,0.511764706,0.327272727
0.538461538,0.41875,0.455555556,0.331818182,0.283333333,0.208333333,0.438461538,0.33,0.441666667,0.325
0.465625,0.25625,0.486111111,0.421875,0.29375,0.319078947,0.34375,0.31,0.5,0.258333333
0.408333333,0.342857143,0.242857143,0.433333333,0.40625,0.445,0.477272727,0.285714286,0.585294118,0.405
0.523684211,0.35,0.546875,0.36875,0.2875,0.304166667,0.44,0.2975,0.516666667,0.314285714
0.546875,0.232142857,0.289473684,0.380769231,0.316666667,0.386111111,0.561538462,0.253571429,0.496875,0.354166667
0.5,0.44,0.386842105,0.391176471,0.368181818,0.30625,0.420833333,0.235714286,0.317857143,0.395454545
0.313333333,0.316666667,0.302631579,0.392307692,0.391666667,0.372222222,0.416666667,0.28125,0.286111111,0.405555556
0.531578947,0.378571429,0.363333333,0.45,0.30625,0.434375,0.321875,0.272222222,0.419444444,0.266666667
0.546875,0.295,0.522222222,0.349030471,0.37,0.271428571,0.48,0.196875,0.4625,0.277777778
0.373684211,0.32,0.45,0.342105263,0.338235294,0.307142857,0.4,0.258333333,0.49375,0.3375
0.480555556,0.283333333,0.5425,0.303571429,0.335,0.3875,0.36,0.256666667,0.265,0.307142857
0.492105263,0.364285714,0.404166667,0.453333333,0.326666667,0.235,0.397222222,0.246666667,0.405882353,0.486363636
0.425,0.55,0.567857143,0.376315789,0.25,0.2875,0.460714286,0.225,0.315625,0.403571429
0.328125,0.37,0.342857143,0.376470588,0.345833333,0.278947368,0.336842105,0.264285714,0.434375,0.3625
0.264285714,0.592857143,0.425,0.331578947,0.278571429,0.297222222,0.565384615,0.2,0.525,0.3625
0.379166667,0.7125,0.34,0.378125,0.294444444,0.202777778,0.415,0.2625,0.41,0.358333333
0.478125,0.265384615,0.311538462,0.353571429,0.417857143,0.216666667,0.35,0.355,0.4375,0.425
0.425,0.5,0.378125,0.294444444,0.2975,0.233333333,0.417857143,0.464705882,0.308333333,0.31875
0.514705882,0.6375,0.411111111,0.2675,0.289285714,0.284375,0.411538462,0.405,0.372222222,0.332142857
0.388888889,0.625,0.547368421,0.38,0.276470588,0.264285714,0.4125,0.404166667,0.490625,0.408333333
0.344444444,0.91,0.438888889,0.29375,0.302777778,0.247222222,0.370833333,0.395454545,0.443333333,0.339285714
0.357142857,0.7875,0.288888889,0.3125,0.359090909,0.267857143,0.388888889,0.346666667,0.464705882,0.378571429
0.4625,0.5375,0.352941176,0.271428571,0.4125,0.466666667,0.345454545,0.288888889,0.545,0.432142857
0.33,0.53125,0.358823529,0.303571429,0.414285714,0.296428571,0.492857143,0.25625,0.394117647,0.421428571
0.39375,0.5,0.372222222,0.285714286,0.305,0.301754386,0.363636364,0.355,0.568181818,0.3
0.452777778,0.575,0.365,0.290625,0.35,0.276666667,0.414285714,0.36,0.475,0.5375
0.425,0.5125,0.346153846,0.259375,0.26,0.3,0.603571429,0.415,0.421875,0.289285714
0.460714286,0.533333333,0.307142857,0.6,0.344444444,0.229411765,0.352777778,0.359090909,0.408333333,0.335
0.45,0.6625,0.323684211,0.330555556,0.220588235,0.345,0.410714286,0.325,0.436666667,0.478125
0.440625,0.442857143,0.320588235,0.242857143,0.297368421,0.284375,0.464285714,0.435,0.313888889,0.322222222
0.378125,0.525,0.38,0.320833333,0.414285714,0.264705882,0.341666667,0.315,0.3875,0.392307692
0.411111111,0.658333333,0.376315789,0.360714286,0.347222222,0.428571429,0.385,0.440909091,0.322727273,0.381818182
0.539285714,0.33,0.280555556,0.196875,0.341176471,0.309210526,0.557142857,0.355,0.338888889,0.320833333
0.375,0.5625,0.283333333,0.36875,0.408823529,0.241666667,0.366666667,0.267857143,0.394736842,0.4
0.409090909,0.616666667,0.286842105,0.34,0.355263158,0.357692308,0.41,0.322727273,0.45,0.372727273
0.408333333,0.466666667,0.372222222,0.322222222,0.296875,0.390625,0.2875,0.327777778,0.366666667,0.3625
0.386111111,0.361111111,0.392105263,0.610714286,0.359375,0.403125,0.533333333,0.285714286,0.54,0.422727273
0.419444444,0.341666667,0.411538462,0.296666667,0.368421053,0.266666667,0.332142857,0.273333333,0.33,0.3875
0.402941176,0.6875,0.259375,0.3,0.355555556,0.284375,0.48,0.2375,0.37,0.358333333
0.366666667,0.591666667,0.395,0.2675,0.355,0.266666667,0.356666667,0.318181818,0.361764706,0.280555556
0.4125,0.69,0.2875,0.441666667,0.361111111,0.289473684,0.342857143,0.303571429,0.445,0.302941176
0.36875,0.422222222,0.3175,0.35,0.2,0.528571429,0.428571429,0.291666667,0.371875,0.34
0.417647059,0.66,0.353846154,0.268181818,0.2775,0.323529412,0.357142857,0.442857143,0.445454545,0.346666667
0.363888889,0.50625,0.365625,0.294444444,0.323529412,0.282352941,0.414285714,0.216666667,0.35,0.455882353
0.446428571,0.525,0.372222222,0.482352941,0.371875,0.339473684,0.430769231,0.260714286,0.371875,0.433333333
0.502777778,0.583333333,0.364285714,0.3325,0.341666667,0.365625,0.35625,0.309375,0.33125,0.45
0.4625,0.345833333,0.4,0.346875,0.35,0.291666667,0.372222222,0.357142857,0.525,0.4
0.43125,0.9375,0.37,0.376666667,0.341176471,0.202777778,0.346428571,0.309375,0.425,0.507142857
0.441176471,0.433333333,0.3,0.35,0.3,0.291666667,0.3125,0.316666667,0.378125,0.408333333
0.4,0.64,0.360714286,0.3,0.326315789,0.285714286,0.325,0.244736842,0.445833333,0.454545455
0.417857143,0.4,0.447222222,0.658333333,0.3,0.203125,0.323076923,0.253125,0.391666667,0.41875
0.48125,0.48125,0.291666667,0.327272727,0.302631579,0.4375,0.39,0.322222222,0.575,0.441666667
0.394444444,0.508333333,0.415,0.392307692,0.35,0.246875,0.226315789,0.21,0.396875,0.507692308
0.346666667,0.51875,0.334375,0.316666667,0.429411765,0.234375,0.392857143,0.369444444,0.389285714,0.42
0.441176471,0.3625,0.3,0.263157895,0.505,0.241666667,0.408333333,0.185294118,0.375,0.267857143
0.427777778,0.533333333,0.347222222,0.441666667,0.4375,0.297222222,0.315,0.283333333,0.391666667,0.433333333
0.38,0.34375,0.288888889,0.309375,0.34,0.294117647,0.221875,0.25,0.335714286,0.425
0.41,0.292307692,0.530769231,0.360714286,0.32,0.175,0.360714286,0.2,0.471875,0.325
0.377777778,0.165789474,0.255,0.303125,0.313888889,0.242105263,0.38,0.36875,0.358823529,0.425
0.559375,0.5375,0.346428571,0.370833333,0.343333333,0.279166667,0.397222222,0.247058824,0.503846154,0.327777778
0.478125,0.675,0.4,0.357692308,0.344444444,0.37,0.392857143,0.2125,0.593333333,0.323529412
0.455882353,0.5,0.3875,0.28125,0.376470588,0.205555556,0.317857143,0.242307692,0.429166667,0.385714286
0.3125,0.268181818,0.288888889,0.291666667,0.416666667,0.266666667,0.355,0.295454545,0.321428571,0.383333333
0.443333333,1,0.297222222,0.35,0.28,0.186111111,0.415,0.278125,0.556666667,0.342857143
0.538888889,0.32,0.415625,0.373076923,0.30625,0.238888889,0.369230769,0.242857143,0.528571429,0.35
0.478571429,0.31875,0.319444444,0.332142857,0.406666667,0.383333333,0.275,0.43,0.654545455,0.378571429
0.463157895,0.320833333,0.5,0.517857143,0.332142857,0.275,0.307692308,0.278125,0.453571429,0.383333333
0.458333333,0.265,0.480555556,0.332352941,0.26875,0.502777778,0.411538462,0.215384615,0.4125,0.433333333
0.436842105,0.9125,0.333333333,0.333333333,0.2625,0.536111111,0.408333333,0.2625,0.566666667,0.358333333
0.426666667,0.42,0.5,0.346875,0.228571429,0.5575,0.335714286,0.25,0.69,0.421428571
0.5,0.657142857,0.446875,0.445454545,0.24,0.422222222,0.423076923,0.3,0.6,0.396666667
0.314285714,0.63,0.423333333,0.389285714,0.29,0.633333333,0.384375,0.283333333,0.357142857,0.416666667
0.497222222,0.583333333,0.308333333,0.436363636,0.280769231,0.533333333,0.386666667,0.3,0.608333333,0.461538462
0.373529412,0.67,0.527777778,0.435714286,0.281578947,0.325,0.352631579,0.260714286,0.403571429,0.45
0.455263158,0.261538462,0.366666667,0.48,0.326666667,0.409375,0.503125,0.265625,0.361764706,0.440625
0.422222222,0.76,0.441666667,0.438461538,0.346428571,0.377777778,0.40625,0.354545455,0.546153846,0.244117647
0.425,0.46875,0.444444444,0.507142857,0.2825,0.2475,0.41,0.315384615,0.3875,0.385
0.265625,0.3,0.403571429,0.409375,0.45,0.4075,0.433333333,0.223684211,0.440625,0.434375
0.465625,0.311111111,0.30625,0.283333333,0.307142857,0.425,0.463333333,0.507142857,0.591666667,0.25
0.391666667,0.29375,0.392857143,0.3625,0.273076923,0.4125,0.333333333,0.314705882,0.592857143,0.35
0.414705882,0.8,0.377777778,0.479411765,0.29,0.45,0.520833333,0.420833333,0.389285714,0.335714286
0.489473684,0.366666667,0.302941176,0.359375,0.238235294,0.45,0.347368421,0.336842105,0.520833333,0.420833333
0.368421053,0.575,0.370588235,0.445454545,0.258333333,0.484375,0.4125,0.263333333,0.485714286,0.295833333
0.489285714,0.625,0.336111111,0.4125,0.360714286,0.33,0.44,0.303846154,0.507692308,0.484615385
0.425,0.6,0.263888889,0.38125,0.265384615,0.275,0.26,0.293333333,0.48,0.403125
0.377777778,0.405,0.284375,0.278125,0.282142857,0.284375,0.506666667,0.253125,0.347222222,0.391666667
0.29375,0.471428571,0.341666667,0.611764706,0.310714286,0.330555556,0.504166667,0.2925,0.4,0.503125
0.394117647,0.633333333,0.278947368,0.403125,0.284375,0.266666667,0.358333333,0.3225,0.453846154,0.391666667
0.391666667,0.775,0.523333333,0.319444444,0.263888889,0.286111111,0.371428571,0.355555556,0.297222222,0.469444444
0.433333333,0.6,0.392857143,0.328125,0.304545455,0.253125,0.45,0.267857143,0.3875,0.553571429
0.41875,0.388888889,0.410714286,0.457692308,0.4175,0.308823529,0.382142857,0.341666667,0.364285714,0.4375
0.344444444,0.55,0.33125,0.413888889,0.296428571,0.30625,0.396428571,0.284615385,0.5,0.439473684
0.38,0.316666667,0.380555556,0.454166667,0.372727273,0.411764706,0.4,0.40625,0.333333333,0.533333333
0.5,0.59,0.413157895,0.468181818,0.292857143,0.315625,0.51875,0.359375,0.311764706,0.5
0.421052632,0.341666667,0.411538462,0.47,0.333333333,0.458333333,0.627272727,0.335,0.360714286,0.546875
0.37,0.366666667,0.313888889,0.36,0.303571429,0.275,0.4,0.270833333,0.402777778,0.421428571
0.375,0.303846154,0.382352941,0.428125,0.246428571,0.442857143,0.255,0.303571429,0.392857143,0.409375
0.345,0.254166667,0.385,0.36875,0.41,0.389473684,0.386111111,0.2975,0.457142857,0.375
0.388888889,0.5375,0.34,0.39375,0.428125,0.32,0.27,0.29,0.385714286,0.303571429
0.4,0.533333333,0.440625,0.316666667,0.357692308,0.45,0.355555556,0.265625,0.378125,0.364285714
0.507142857,0.245833333,0.41875,0.41,0.290625,0.305555556,0.441666667,0.275,0.385714286,0.35
0.3825,0.282142857,0.430555556,0.323684211,0.2,0.21875,0.22,0.267647059,0.338888889,0.3375
0.359375,0.3,0.326315789,0.416666667,0.305,0.238888889,0.44375,0.266666667,0.517857143,0.46
0.376923077,0.391666667,0.305555556,0.452777778,0.442857143,0.323684211,0.394444444,0.260714286,0.465384615,0.333333333
0.371875,0.483333333,0.36,0.4,0.322222222,0.327777778,0.36,0.263157895,0.478571429,0.409375
0.428125,0.625,0.35,0.508333333,0.41,0.213815789,0.380769231,0.25625,0.366666667,0.37
0.360526316,0.433333333,0.34375,0.236111111,0.429166667,0.346428571,0.46,0.222222222,0.4,0.344444444
0.439473684,0.285,0.305555556,0.307894737,0.375,0.234375,0.495454545,0.271428571,0.430769231,0.35
0.535,0.288888889,0.386111111,0.366666667,0.2875,0.269230769,0.384375,0.4,0.414285714,0.442857143
0.346875,0.3125,0.391176471,0.372222222,0.510714286,0.445833333,0.3375,0.273076923,0.378125,0.35
0.329411765,0.210714286,0.445,0.392105263,0.5625,0.465,0.379411765,0.426666667,0.532142857,0.321428571
0.365,0.364285714,0.294444444,0.313888889,0.316666667,0.505263158,0.4025,0.303333333,0.355882353,0.304166667
0.431578947,0.38,0.335294118,0.368421053,0.392307692,0.3,0.40625,0.526315789,0.488461538,0.364285714
0.352777778,0.2375,0.384615385,0.253571429,0.359375,0.5,0.3875,0.246153846,0.366666667,0.379166667
0.315,0.211538462,0.39,0.338888889,0.323076923,0.426470588,0.446428571,0.235714286,0.535,0.345833333
0.415384615,0.53,0.308333333,0.32,0.434375,0.453333333,0.345,0.305,0.3375,0.329166667
0.502631579,0.26,0.255,0.3775,0.353571429,0.261538462,0.483333333,0.4,0.386666667,0.3
0.369444444,0.215,0.310526316,0.3575,0.425,0.425,0.432142857,0.221875,0.43125,0.395
0.425,0.292307692,0.31875,0.345833333,0.417857143,0.308333333,0.358333333,0.3375,0.386111111,0.341666667
0.344444444,0.625,0.303571429,0.463888889,0.35625,0.5,0.329166667,0.339285714,0.4625,0.321875
0.378571429,0.333333333,0.2525,0.277777778,0.346428571,0.402777778,0.45,0.2225,0.435714286,0.542307692
0.45,0.29375,0.320588235,0.447222222,0.316666667,0.3225,0.347058824,0.25,0.4,0.435
0.45,0.296666667,0.4,0.444117647,0.43,0.389285714,0.440625,0.284375,0.596153846,0.4
0.36,0.245833333,0.371875,0.491666667,0.371875,0.26875,0.346428571,0.45,0.3825,0.415
0.338235294,0.33,0.4,0.452777778,0.3625,0.39,0.36,0.340625,0.284375,0.442307692
0.370588235,0.391666667,0.313157895,0.33125,0.4375,0.347222222,0.307142857,0.293333333,0.365384615,0.308333333
0.313333333,0.315,0.325,0.45,0.378571429,0.432142857,0.442857143,0.325,0.425,0.40625
0.367647059,0.4625,0.334210526,0.525,0.376666667,0.4475,0.338888889,0.385294118,0.382142857,0.522222222
0.385714286,0.275,0.265625,0.364285714,0.357692308,0.342307692,0.384375,0.395,0.419230769,0.3625
0.378125,0.6,0.430555556,0.558333333,0.257142857,0.3575,0.368421053,0.311764706,0.503125,0.275
0.565625,0.25,0.357142857,0.466666667,0.40625,0.317857143,0.379166667,0.342857143,0.359090909,0.3375
0.389473684,0.319230769,0.306666667,0.370588235,0.226315789,0.3875,0.4375,0.359090909,0.535714286,0.433333333
0.37,0.342307692,0.446875,0.471428571,0.333333333,0.255555556,0.30625,0.278125,0.441666667,0.356666667
0.314285714,0.264285714,0.307142857,0.328125,0.29375,0.492105263,0.470588235,0.36,0.6375,0.37
0.417647059,0.975,0.303125,0.383333333,0.222222222,0.41875,0.411111111,0.197058824,0.371428571,0.328947368
0.371875,0.296875,0.326315789,0.372727273,0.273076923,0.483333333,0.268181818,0.2625,0.4875,0.459090909
0.403125,0.666666667,0.296428571,0.35625,0.3625,0.325,0.396153846,0.186842105,0.421428571,0.445454545
0.391666667,0.378571429,0.483333333,0.303571429,0.26875,0.316666667,0.35,0.264285714,0.425,0.416666667
0.365789474,0.383333333,0.341176471,0.453125,0.43,0.3425,0.475,0.329166667,0.29,0.316666667
0.64,0.8,0.508333333,0.266666667,0.273333333,0.270588235,0.4125,0.375,0.3625,0.3375
